Chr	Cluster_Pos	Num_Reads	Most_Common_Flag	Orientation	Soft_Clips
3	14587611	5	163	Unknown	right:5
3	14587727	30	147	Forward	right:10, left:15, both:5
3	14587758	5	147	Unknown	both:5
3	14587766	5	83	Unknown	right:5
3	14587851	30	147	Uncertain or multiple	both:30
3	14587894	10	83	Uncertain or multiple	both:10
3	14587901	10	147	Unknown	right:10
3	14589736	5	99	Unknown	left:5
3	14594604	5	147	Unknown	right:5
3	14596264	5	83	Unknown	right:5
3	14597015	5	99	Unknown	left:5
3	14597333	10	99	Reverse	right:5, left:5
3	14601935	5	83	Unknown	right:5
3	14603041	10	163	Forward	right:5, left:5
3	14604086	5	83	Unknown	right:5
3	14604271	10	83	Forward	left:5, right:5
3	14604342	5	147	Unknown	left:5
3	14605277	10	81	Unknown	left:10
3	14605990	5	83	Unknown	right:5
3	14607040	5	83	Unknown	right:5
3	14607750	5	99	Unknown	left:5
3	14610208	5	145	Unknown	both:5
3	14612426	5	163	Unknown	right:5
3	14612463	20	99	Uncertain or multiple	both:5, right:15
3	14612515	5	83	Unknown	right:5
3	14612627	5	83	Unknown	right:5
3	14612666	5	129	Unknown	right:5
3	14612841	10	83	Unknown	right:10
3	14613194	5	99	Unknown	left:5
3	14613864	10	163	Forward	right:5, left:5
3	14614262	5	163	Unknown	right:5
3	14614845	15	83	Unknown	right:15
3	14614851	5	83	Unknown	right:5
3	14616461	5	113	Unknown	left:5
3	14617315	10	163	Forward	right:5, left:5
3	14624513	10	163	Forward	right:5, left:5
3	14625884	10	83	Unknown	right:10
3	14627179	10	147	Unknown	right:10
3	14628416	5	83	Unknown	right:5
3	14633294	10	163	Unknown	left:10
3	14637707	10	99	Reverse	right:5, left:5
3	14639021	5	83	Unknown	right:5
3	14640200	10	163	Forward	right:5, left:5
3	14644488	5	99	Unknown	left:5
3	14646853	15	99	Unknown	left:15
3	14647217	10	99	Reverse	right:5, both:5
3	14647433	10	99	Reverse	right:5, left:5
3	14654778	5	163	Unknown	left:5
3	14656730	10	99	Reverse	right:5, left:5
3	14658779	15	99	Reverse	left:5, right:10
3	14659996	10	83	Unknown	right:10
3	14663933	5	163	Unknown	left:5
3	14668465	10	83	Unknown	right:10
3	14675499	5	83	Unknown	right:5
3	14675819	5	163	Unknown	right:5
3	14675866	15	163	Unknown	right:15
3	14675873	5	99	Unknown	right:5
3	14675884	10	163	Unknown	right:10
3	14675929	10	99	Unknown	right:10
3	14676183	5	83	Unknown	right:5
3	14677355	5	163	Unknown	right:5
3	14677378	5	163	Unknown	right:5
3	14677401	5	163	Unknown	right:5
3	14678601	5	99	Unknown	left:5
3	14680811	5	163	Unknown	right:5
3	14680857	5	163	Unknown	right:5
3	14680915	15	83	Uncertain or multiple	left:15
3	14684300	15	83	Unknown	right:15
3	14684424	10	99	Reverse	right:5, left:5
3	14686088	5	99	Unknown	left:5
3	14686812	10	83	Unknown	right:10
3	14689164	10	83	Unknown	right:10
3	14693236	10	99	Reverse	right:5, left:5
3	14701975	5	163	Unknown	right:5
3	14702095	5	83	Unknown	right:5
3	14703371	5	99	Unknown	left:5
3	14703662	10	147	Reverse	left:5, right:5
3	14704345	10	99	Reverse	right:5, left:5
3	14704852	10	99	Reverse	right:5, left:5
3	14705527	5	83	Unknown	right:5
3	14708116	5	161	Unknown	right:5
3	14708137	5	83	Unknown	right:5
3	14708830	10	99	Reverse	right:5, left:5
3	14712310	10	147	Reverse	left:5, right:5
3	14715274	10	163	Forward	right:5, left:5
3	14715438	5	99	Unknown	right:5
3	14719281	5	147	Unknown	left:5
3	14719288	5	99	Unknown	right:5
3	14722839	5	147	Unknown	right:5
3	14723137	10	83	Unknown	right:10
3	14724823	5	83	Unknown	right:5
3	14726840	10	147	Reverse	left:5, right:5
3	14728472	5	163	Unknown	right:5
3	14728515	5	99	Unknown	right:5
3	14728533	5	147	Unknown	left:5
3	14728728	5	99	Unknown	both:5
3	14730789	5	99	Unknown	left:5
3	14731047	5	99	Unknown	left:5
3	14735482	5	99	Unknown	right:5
3	14735515	5	147	Unknown	left:5
3	14736399	10	147	Reverse	left:5, right:5
3	14736726	55	97	Reverse	both:45, right:10
3	14736771	10	81	Unknown	left:10
3	14736843	5	83	Unknown	left:5
3	14736892	10	83	Forward	both:5, right:5
3	14738370	5	99	Unknown	right:5
3	14738442	5	147	Unknown	right:5
3	14740350	10	83	Unknown	right:10
3	14741151	5	99	Unknown	left:5
3	14742296	5	163	Unknown	right:5
3	14746693	5	163	Unknown	left:5
3	14747149	10	147	Reverse	left:5, right:5
3	14749287	5	99	Unknown	right:5
3	14749346	10	99	Uncertain or multiple	right:10
3	14749361	5	83	Unknown	right:5
3	14749395	10	147	Uncertain or multiple	left:5, right:5
3	14753627	5	99	Unknown	left:5
3	14753934	10	99	Reverse	right:5, left:5
3	14759024	10	99	Unknown	left:10
3	14762173	5	163	Unknown	right:5
3	14763242	5	163	Unknown	right:5
3	14763717	10	163	Forward	right:5, left:5
3	14764291	5	99	Unknown	left:5
3	14766016	15	83	Uncertain or multiple	left:15
3	14766218	5	147	Unknown	right:5
3	14771279	5	163	Unknown	right:5
3	14771892	10	163	Forward	right:5, left:5
3	14773899	5	99	Unknown	left:5
3	14774898	5	99	Unknown	right:5
3	14776364	10	83	Forward	left:5, right:5
3	14777397	10	99	Reverse	right:5, left:5
3	14779727	5	147	Unknown	right:5
3	14780274	5	83	Unknown	right:5
3	14785740	5	83	Unknown	left:5
3	14788274	10	99	Unknown	left:10
3	14788633	5	83	Unknown	right:5
3	14796353	5	99	Unknown	left:5
3	14797845	10	99	Reverse	right:5, left:5
3	14798569	5	99	Unknown	left:5
3	14801531	5	99	Unknown	left:5
3	14801594	5	163	Unknown	right:5
3	14801693	5	99	Unknown	left:5
3	14803168	10	99	Reverse	right:5, left:5
3	14806230	10	83	Unknown	right:10
3	14809051	5	163	Unknown	right:5
3	14810620	10	163	Unknown	right:10
3	14810630	5	99	Unknown	right:5
3	14810644	25	99	Unknown	right:25
3	14810855	5	83	Unknown	right:5
3	14811006	35	83	Forward	left:35
3	14811184	5	163	Unknown	right:5
3	14811291	35	99	Unknown	left:35
3	14812902	5	99	Unknown	left:5
3	14814242	5	99	Unknown	right:5
3	14814318	5	163	Unknown	right:5
3	14814444	15	97	Unknown	right:15
3	14814477	10	163	Unknown	right:10
3	14814863	5	113	Unknown	right:5
3	14814908	10	113	Unknown	right:10
3	14814923	5	147	Unknown	right:5
3	14815125	5	83	Unknown	right:5
3	14816314	5	113	Unknown	left:5
3	14817522	5	113	Unknown	right:5
3	14817550	10	163	Unknown	right:10
3	14817702	15	83	Uncertain or multiple	left:15
3	14818665	15	129	Unknown	left:15
3	14821362	5	83	Unknown	right:5
3	14821644	5	99	Unknown	left:5
3	14823861	5	147	Unknown	left:5
3	14825682	5	99	Unknown	left:5
3	14826291	5	83	Unknown	left:5
3	14827149	5	65	Unknown	right:5
3	14828084	10	163	Forward	both:10
3	14829112	5	163	Unknown	right:5
3	14831723	50	121	Unknown	both:50
3	14831740	5	73	Unknown	both:5
3	14832645	5	99	Unknown	right:5
3	14833002	10	97	Unknown	left:10
3	14833282	5	163	Unknown	right:5
3	14833354	5	147	Unknown	left:5
3	14834647	5	163	Unknown	left:5
3	14834731	15	99	Unknown	left:15
3	14835130	5	147	Unknown	right:5
3	14835273	20	97	Unknown	right:20
3	14838036	5	99	Unknown	left:5
3	14838103	5	83	Unknown	right:5
3	14838118	10	83	Forward	left:5, right:5
3	14839757	10	99	Unknown	left:10
3	14844958	10	83	Unknown	right:10
3	14845018	5	83	Unknown	right:5
3	14845858	10	99	Reverse	right:5, both:5
3	14847914	10	99	Reverse	right:5, left:5
3	14849251	15	145	Unknown	left:15
3	14849670	5	161	Unknown	right:5
3	14855768	5	99	Unknown	left:5
3	14862008	10	99	Reverse	right:5, left:5
3	14865836	5	99	Unknown	right:5
3	14865977	10	83	Unknown	left:10
3	14866854	5	147	Unknown	right:5
3	14871003	10	163	Forward	right:5, left:5
3	14871474	5	83	Unknown	right:5
3	14874831	10	163	Forward	right:5, left:5
3	14879707	5	99	Unknown	left:5
3	14882435	20	99	Reverse	both:10, left:10
3	14882484	20	99	Reverse	right:10, left:10
3	14884799	10	147	Unknown	right:10
3	14885201	5	99	Unknown	left:5
3	14888831	10	99	Reverse	right:5, left:5
3	14905101	10	147	Reverse	left:5, right:5
3	14905881	10	83	Unknown	right:10
3	14908058	20	147	Reverse	left:10, right:10
3	14908342	5	99	Unknown	right:5
3	14908476	5	83	Unknown	left:5
3	14913088	20	147	Reverse	left:10, right:10
3	14913550	5	83	Unknown	right:5
3	14914755	10	99	Reverse	right:5, left:5
3	14915232	10	83	Unknown	right:10
3	14917316	10	99	Unknown	left:10
3	14918662	10	161	Unknown	right:10
3	14918843	5	99	Unknown	right:5
3	14918949	20	83	Uncertain or multiple	left:20
3	14922871	5	163	Unknown	right:5
3	14923556	10	99	Reverse	both:10
3	14925781	5	83	Unknown	right:5
3	14927525	5	177	Unknown	left:5
3	14928233	10	99	Reverse	right:5, both:5
3	14929548	10	147	Reverse	left:5, right:5
3	14935874	5	99	Unknown	left:5
3	14941501	5	99	Unknown	left:5
3	14941509	5	99	Unknown	left:5
3	14944565	5	99	Unknown	left:5
3	14944606	10	163	Forward	right:5, left:5
3	14944918	15	83	Unknown	right:15
3	14947971	5	99	Unknown	left:5
3	14948157	5	147	Unknown	left:5
3	14948225	30	163	Unknown	right:30
3	14948258	5	99	Unknown	right:5
3	14948276	20	83	Uncertain or multiple	left:20
3	14950048	10	99	Reverse	right:5, left:5
3	14950192	5	113	Unknown	left:5
3	14951117	5	147	Unknown	left:5
3	14951124	5	99	Unknown	right:5
3	14951519	5	83	Unknown	right:5
3	14954994	20	163	Forward	right:10, left:10
3	14956928	5	83	Unknown	right:5
3	14957176	10	83	Unknown	right:10
3	14960756	10	147	Uncertain or multiple	left:10
3	14962238	5	83	Unknown	left:5
3	14964018	5	83	Unknown	right:5
3	14971647	5	83	Unknown	right:5
3	14971683	10	99	Unknown	left:10
3	14974358	5	99	Unknown	right:5
3	14976000	5	147	Unknown	right:5
3	14976008	5	147	Unknown	right:5
3	14976025	5	147	Unknown	right:5
3	14976161	5	147	Unknown	left:5
3	14976311	10	99	Unknown	left:10
3	14978221	5	129	Unknown	right:5
3	14978693	5	99	Unknown	both:5
3	14979000	5	147	Unknown	left:5
3	14979036	10	163	Unknown	left:10
3	14980152	5	145	Unknown	left:5
3	14980248	5	145	Unknown	left:5
3	14980365	5	99	Unknown	right:5
3	14980381	10	83	Unknown	right:10
3	14980479	5	147	Unknown	right:5
3	14980515	10	83	Uncertain or multiple	left:10
3	14980579	5	83	Unknown	both:5
3	14980702	10	147	Unknown	left:10
3	14981431	5	147	Unknown	right:5
3	14981609	10	99	Unknown	left:10
3	14981657	5	163	Unknown	right:5
3	14981885	5	83	Unknown	left:5
3	14982013	5	147	Unknown	right:5
3	14982330	5	81	Unknown	left:5
3	14982949	10	83	Unknown	right:10
3	14983527	5	147	Unknown	right:5
3	14983705	5	99	Unknown	left:5
3	14986541	5	163	Unknown	right:5
3	14986692	45	145	Unknown	right:25, both:10, left:10
3	14986998	5	163	Unknown	right:5
3	14992039	5	83	Unknown	right:5
3	14995307	5	99	Unknown	left:5
3	14995916	10	99	Reverse	right:5, left:5
3	15000752	5	83	Unknown	left:5
3	15001000	5	163	Unknown	right:5
3	15001314	5	83	Unknown	left:5
3	15004320	5	163	Unknown	right:5
3	15004370	20	177	Unknown	left:20
3	15009610	20	83	Forward	left:10, right:10
3	15011199	5	99	Unknown	left:5
3	15015540	5	83	Unknown	right:5
3	15018923	10	163	Forward	right:5, left:5
3	15027118	10	163	Forward	right:5, left:5
3	15032199	10	83	Unknown	right:10
3	15035866	20	83	Forward	left:10, right:10
3	15037007	5	147	Unknown	left:5
3	15038853	10	163	Forward	right:5, left:5
3	15039453	10	113	Unknown	right:10
3	15040191	10	147	Reverse	left:5, right:5
3	15041665	10	99	Unknown	left:10
3	15041673	5	99	Unknown	left:5
3	15041801	5	99	Unknown	left:5
3	15042142	5	83	Unknown	right:5
3	15043379	5	147	Unknown	right:5
3	15046921	10	83	Forward	left:5, right:5
3	15047121	5	99	Unknown	left:5
3	15051368	5	99	Unknown	right:5
3	15051658	5	163	Unknown	right:5
3	15054259	5	65	Unknown	right:5
3	15055774	5	99	Unknown	left:5
3	15056848	10	163	Forward	right:5, left:5
3	15058284	5	163	Unknown	left:5
3	15062381	5	99	Unknown	right:5
3	15064015	5	99	Unknown	left:5
3	15066100	10	99	Unknown	left:10
3	15068550	5	163	Unknown	right:5
3	15068901	5	83	Unknown	right:5
3	15070839	5	99	Unknown	left:5
3	15071515	10	99	Unknown	left:10
3	15074734	5	163	Unknown	left:5
3	15075404	5	97	Unknown	right:5
3	15079764	5	99	Unknown	right:5
3	15081762	5	163	Unknown	right:5
3	15082288	5	147	Unknown	left:5
3	15082881	10	83	Forward	left:5, right:5
3	15089325	20	163	Forward	right:10, left:10
3	15090841	10	99	Reverse	right:5, left:5
3	15090867	5	113	Unknown	right:5
3	15091524	5	83	Unknown	left:5
3	15093623	5	99	Unknown	left:5
3	15096387	15	83	Unknown	right:15
3	15097201	5	99	Unknown	left:5
3	15097386	5	83	Unknown	right:5
3	15104740	5	147	Unknown	left:5
3	15104748	5	99	Unknown	right:5
3	15115726	5	113	Unknown	right:5
3	15116020	5	99	Unknown	right:5
3	15116517	10	163	Forward	right:5, left:5
3	15119010	10	99	Reverse	right:5, left:5
3	15122476	5	83	Unknown	right:5
3	15124504	5	99	Unknown	left:5
3	15124718	10	147	Reverse	left:5, right:5
3	15131235	10	83	Forward	left:5, right:5
3	15131257	10	99	Reverse	right:5, left:5
3	15132153	10	83	Uncertain or multiple	right:10
3	15132178	5	65	Unknown	right:5
3	15132192	10	129	Unknown	right:10
3	15132207	40	129	Uncertain or multiple	right:40
3	15132228	10	83	Uncertain or multiple	right:10
3	15132238	5	65	Unknown	right:5
3	15132545	45	121	Unknown	left:45
3	15133118	5	83	Unknown	left:5
3	15134699	5	99	Unknown	left:5
3	15136272	55	177	Unknown	both:55
3	15137460	45	129	Unknown	left:45
3	15137802	5	163	Unknown	left:5
3	15140010	5	99	Unknown	right:5
3	15140016	5	163	Unknown	right:5
3	15140167	15	163	Unknown	both:5, left:10
3	15140193	5	163	Unknown	left:5
3	15140201	10	163	Unknown	left:10
3	15140242	20	99	Unknown	right:20
3	15140249	5	147	Unknown	right:5
3	15140302	5	163	Unknown	right:5
3	15140309	10	113	Unknown	right:10
3	15140336	5	147	Unknown	left:5
3	15140382	20	83	Forward	both:5, left:10, right:5
3	15140453	10	99	Reverse	right:10
3	15140474	10	147	Unknown	right:10
3	15140485	25	147	Uncertain or multiple	right:25
3	15140529	5	99	Unknown	both:5
3	15140703	110	99	Forward	left:80, both:30
3	15141030	10	163	Unknown	right:10
3	15141037	5	147	Unknown	left:5
3	15141123	5	99	Unknown	right:5
3	15141215	5	147	Unknown	right:5
3	15141224	20	97	Unknown	right:20
3	15141230	5	83	Unknown	right:5
3	15141241	5	147	Unknown	right:5
3	15141272	30	147	Unknown	right:30
3	15141281	10	161	Unknown	right:10
3	15141304	10	97	Unknown	right:10
3	15141880	60	163	Unknown	left:50, both:10
3	15142219	5	147	Unknown	both:5
3	15142429	5	163	Unknown	right:5
3	15142511	5	99	Unknown	left:5
3	15142831	20	99	Uncertain or multiple	left:20
3	15142868	5	145	Unknown	left:5
3	15142896	5	81	Unknown	right:5
3	15142926	35	83	Forward	left:35
3	15142999	20	163	Unknown	right:20
3	15143025	10	147	Unknown	both:10
3	15143045	15	147	Uncertain or multiple	both:15
3	15143067	10	83	Unknown	left:10
3	15143097	5	81	Unknown	left:5
3	15143146	25	163	Uncertain or multiple	left:25
3	15143757	5	163	Unknown	right:5
3	15143932	25	99	Reverse	left:25
3	15144167	10	83	Unknown	right:10
3	15144367	15	99	Reverse	left:15
3	15144412	25	65	Unknown	right:25
3	15144460	25	163	Forward	right:25
3	15144487	15	147	Unknown	right:15
3	15144528	10	147	Unknown	right:10
3	15144612	30	83	Forward	right:5, left:25
3	15144626	10	99	Unknown	right:10
3	15144651	5	99	Unknown	right:5
3	15144675	15	83	Forward	left:10, both:5
3	15144775	5	147	Unknown	left:5
3	15144917	5	147	Unknown	both:5
3	15144960	15	163	Forward	right:15
3	15144971	5	163	Unknown	right:5
3	15144980	30	147	Forward	right:30
3	15145036	45	147	Reverse	right:45
3	15145114	35	99	Unknown	left:30, both:5
3	15145178	10	147	Unknown	right:10
3	15145204	15	99	Unknown	left:15
3	15145210	5	147	Unknown	right:5
3	15145229	5	147	Unknown	right:5
3	15145293	5	147	Unknown	right:5
3	15145309	15	83	Uncertain or multiple	left:15
3	15145653	5	129	Unknown	right:5
3	15145785	5	83	Unknown	right:5
3	15145973	5	147	Unknown	right:5
3	15146086	10	163	Forward	right:5, left:5
3	15148555	30	99	Reverse	right:15, left:15
3	15148718	5	99	Unknown	left:5
3	15150938	5	99	Unknown	right:5
3	15152421	5	99	Unknown	both:5
3	15153054	5	99	Unknown	right:5
3	15153082	5	99	Unknown	right:5
3	15153093	5	99	Unknown	right:5
3	15153133	5	163	Unknown	right:5
3	15153148	5	163	Unknown	right:5
3	15154155	10	163	Forward	both:10
3	15155449	20	99	Unknown	left:20
3	15156555	20	163	Forward	right:10, left:10
3	15157181	5	163	Unknown	left:5
3	15157324	25	99	Unknown	left:25
3	15157984	10	163	Forward	right:5, left:5
3	15159765	5	81	Unknown	left:5
3	15159792	5	65	Unknown	left:5
3	15162437	5	99	Unknown	right:5
3	15164164	10	163	Forward	right:5, left:5
3	15164896	10	99	Unknown	left:10
3	15166339	5	83	Unknown	right:5
3	15166745	5	99	Unknown	both:5
3	15166866	5	81	Unknown	both:5
3	15166911	25	161	Uncertain or multiple	left:20, right:5
3	15166942	25	83	Uncertain or multiple	right:25
3	15166957	35	81	Uncertain or multiple	both:20, left:5, right:10
3	15167110	5	147	Unknown	right:5
3	15167233	20	163	Forward	both:10, left:10
3	15168090	5	99	Unknown	left:5
3	15169381	70	99	Uncertain or multiple	both:55, left:15
3	15169405	30	163	Uncertain or multiple	right:15, both:15
3	15169465	25	99	Forward	left:15, both:5, right:5
3	15169507	35	73	Reverse	left:15, both:20
3	15169539	15	73	Unknown	left:15
3	15169552	10	137	Unknown	both:10
3	15169563	5	137	Unknown	right:5
3	15169582	65	137	Reverse	both:15, left:35, right:15
3	15169600	65	137	Unknown	right:65
3	15169627	140	137	Uncertain or multiple	both:70, right:70
3	15169662	10	147	Uncertain or multiple	right:10
3	15171508	5	83	Unknown	right:5
3	15174593	5	99	Unknown	left:5
3	15180262	5	83	Unknown	left:5
3	15180286	5	83	Unknown	right:5
3	15182269	5	163	Unknown	right:5
3	15182820	10	147	Unknown	right:10
3	15184630	5	147	Unknown	left:5
3	15186557	5	83	Unknown	right:5
3	15189350	10	83	Unknown	right:10
3	15191455	5	163	Unknown	left:5
3	15192572	10	147	Reverse	left:5, right:5
3	15196512	20	83	Unknown	right:20
3	15198552	10	83	Unknown	left:10
3	15199659	10	147	Reverse	left:5, right:5
3	15201438	5	147	Unknown	left:5
3	15202692	5	147	Unknown	right:5
3	15204020	10	163	Forward	right:5, left:5
3	15208217	5	99	Unknown	left:5
3	15209220	10	99	Reverse	right:5, left:5
3	15211933	5	99	Unknown	left:5
3	15211995	5	83	Unknown	right:5
3	15212075	10	99	Unknown	left:10
3	15213367	5	99	Unknown	left:5
3	15214890	5	99	Unknown	right:5
3	15216602	5	83	Unknown	right:5
3	15217484	5	99	Unknown	left:5
3	15218408	60	121	Unknown	left:20, both:40
3	15218477	5	147	Unknown	left:5
3	15218536	20	137	Unknown	both:20
3	15218750	10	163	Forward	both:5, left:5
3	15220099	70	163	Forward	both:25, left:40, right:5
3	15220106	10	145	Unknown	right:10
3	15220168	60	147	Uncertain or multiple	both:40, left:5, right:15
3	15220190	5	83	Unknown	right:5
3	15221780	10	83	Forward	left:5, right:5
3	15223603	20	99	Reverse	right:10, left:10
3	15224123	5	83	Unknown	left:5
3	15224583	5	99	Unknown	left:5
3	15227610	5	177	Unknown	left:5
3	15228903	5	147	Unknown	left:5
3	15233943	10	83	Unknown	right:10
3	15234031	10	163	Unknown	right:10
3	15234131	5	163	Unknown	right:5
3	15234152	15	147	Uncertain or multiple	left:15
3	15236678	15	83	Forward	right:5, left:10
3	15236712	20	163	Forward	right:10, left:10
3	15241608	10	99	Reverse	right:5, left:5
3	15242611	15	99	Unknown	left:15
3	15243147	10	99	Reverse	right:5, left:5
3	15246247	20	83	Unknown	right:20
3	15246542	5	99	Unknown	left:5
3	15247138	10	99	Reverse	right:5, left:5
3	15248006	5	99	Unknown	left:5
3	15249663	5	99	Unknown	left:5
3	15250606	5	99	Unknown	right:5
3	15250804	5	83	Unknown	right:5
3	15251624	5	83	Unknown	right:5
3	15251663	5	99	Unknown	left:5
3	15251858	30	99	Uncertain or multiple	left:25, both:5
3	15252223	5	163	Unknown	left:5
3	15252255	10	99	Reverse	right:10
3	15252420	5	163	Unknown	left:5
3	15252482	10	147	Unknown	right:10
3	15252638	5	147	Unknown	right:5
3	15253042	5	147	Unknown	right:5
3	15253196	5	83	Unknown	right:5
3	15253384	25	163	Unknown	left:25
3	15254729	5	147	Unknown	right:5
3	15255304	25	81	Uncertain or multiple	left:25
3	15255956	5	163	Unknown	left:5
3	15256666	10	99	Unknown	left:10
3	15257478	5	83	Unknown	right:5
3	15257510	20	163	Unknown	left:20
3	15257734	15	99	Unknown	right:15
3	15257747	20	147	Reverse	right:20
3	15257902	10	177	Unknown	left:10
3	15258022	30	177	Unknown	left:10, right:20
3	15258035	30	65	Reverse	right:30
3	15258050	5	163	Unknown	right:5
3	15258070	30	163	Forward	right:30
3	15258104	5	163	Unknown	right:5
3	15258160	65	163	Forward	left:40, right:10, both:15
3	15258611	5	147	Unknown	right:5
3	15258700	10	99	Unknown	left:10
3	15258922	10	163	Unknown	right:10
3	15259397	5	99	Unknown	left:5
3	15259956	5	83	Unknown	left:5
